base_salary,cap_hit,cap_perc,dead_cap_amt,name,option_bonus,other_bonus,position,restruct_bonus,roster_bonus,roster_status,signing_bonus,team,workout_bonus,year
"$6,600","$6,600 ",0.00,-,Brennan Williams,-,-,RT,-,-,dead_cap,-,new-england-patriots,-,2015
-,"$5,000 ",0.00,-,Stephen Houston,-,-,RB,-,-,dead_cap,"$5,000",new-england-patriots,-,2015
-,"$3,334 ",0.00,-,Roy Finch,-,-,RB,-,-,dead_cap,"$3,334",new-england-patriots,-,2015
-,"$3,334 ",0.00,-,Shamiel Gary,-,-,S,-,-,dead_cap,"$3,334",new-england-patriots,-,2015
-,"$3,334 ",0.00,-,Travis Hawkins,-,-,CB,-,-,dead_cap,"$3,334",new-england-patriots,-,2015
-,"$3,334 ",0.00,-,Justin Jones,-,-,TE,-,-,dead_cap,"$3,334",new-england-patriots,-,2015
-,"$2,000 ",0.00,-,Asa Watson,-,-,TE,-,-,dead_cap,"$2,000",new-england-patriots,-,2015
-,"$1,000 ",0.00,-,Mark Harrison,-,-,WR,-,-,dead_cap,"$1,000",new-england-patriots,-,2015
-,$833 ,0.00,-,Vince Taylor,-,-,DT,-,-,dead_cap,$833,new-england-patriots,-,2015
"$764,705","$13,764,705 ",8.62,-,Tom Brady,-,-,QB,-,-,active,"$13,000,000",new-england-patriots,-,2016
"$6,000,000","$10,322,666 ",6.47,"$125,000",Nate Solder,-,-,LT,-,"$125,000",active,"$4,166,666",new-england-patriots,"$31,000",2016
"$7,751,000","$7,751,000 ",4.86,-,Dont'a Hightower,-,-,OLB,-,-,active,-,new-england-patriots,-,2016
"$4,000,000","$6,812,500 ",4.27,"$812,500",Jabaal Sheard,-,-,OLB,-,"$812,500",active,"$2,000,000",new-england-patriots,-,2016
"$3,400,000","$6,154,168 ",3.85,"$187,500",Marcus Cannon,-,-,RT,-,"$187,500",active,"$2,466,668",new-england-patriots,"$100,000",2016
"$1,000,000","$5,500,000 ",3.45,"$4,500,000",Chris Hogan,-,-,WR,-,"$4,500,000",active,-,new-england-patriots,-,2016
"$5,085,000","$5,185,000 ",3.25,-,Martellus Bennett,-,-,TE,-,-,active,-,new-england-patriots,"$100,000",2016
"$760,000","$5,132,500 ",3.21,"$437,500",Devin McCourty,-,-,FS,"$935,000","$437,500",active,"$3,000,000",new-england-patriots,-,2016
"$2,500,000","$4,421,875 ",2.77,"$421,875",Julian Edelman,-,-,WR,-,"$421,875",active,"$1,250,000",new-england-patriots,"$250,000",2016
"$2,300,000","$4,100,000 ",2.57,"$200,000",Stephen Gostkowski,-,-,K,-,"$200,000",active,"$1,500,000",new-england-patriots,"$100,000",2016
"$764,705","$4,014,705 ",2.51,"$400,000",Rob Ninkovich,-,-,OLB,-,"$400,000",active,"$2,750,000",new-england-patriots,"$100,000",2016
"$1,400,000","$3,187,500 ",2.00,"$187,500",Patrick Chung,-,-,SS,-,"$187,500",active,"$1,600,000",new-england-patriots,-,2016
"$1,250,000","$2,885,416 ",1.81,"$218,750",Danny Amendola,-,-,WR,-,"$218,750",active,"$1,416,666",new-england-patriots,-,2016
"$1,200,000","$2,750,000 ",1.72,"$800,000",Alan Branch,-,"$400,000",DT,-,"$800,000",active,"$350,000",new-england-patriots,-,2016
"$1,250,000","$2,375,000 ",1.49,"$625,000",Chris Long,-,-,DE,-,"$625,000",active,"$500,000",new-england-patriots,-,2016
"$1,000,000","$2,233,333 ",1.40,"$300,000",Shea McClellin,-,-,OLB,-,"$300,000",active,"$833,333",new-england-patriots,"$100,000",2016
"$1,000,000","$2,072,908 ",1.30,-,Matthew Slater,-,"$100,000",WR,-,-,active,"$966,667",new-england-patriots,"$6,241",2016
"$1,661,000","$1,811,813 ",1.13,-,Logan Ryan,-,-,CB,-,-,active,"$140,813",new-england-patriots,"$10,000",2016
"$1,665,000","$1,804,400 ",1.13,-,Duron Harmon,-,-,SS,-,-,active,"$133,400",new-england-patriots,"$6,000",2016
"$781,056","$1,730,279 ",1.08,-,Malcom Brown,-,-,DT,-,-,active,"$949,223",new-england-patriots,-,2016
"$1,000,000","$1,700,000 ",1.06,"$200,000",Ryan Allen,-,-,P,-,"$200,000",active,"$500,000",new-england-patriots,-,2016
"$1,291,764","$1,291,764 ",0.81,-,Michael Floyd,-,-,WR,-,-,active,-,new-england-patriots,-,2016
"$760,000","$1,272,500 ",0.80,"$337,500",Brandon Bolden,-,-,RB,-,"$337,500",active,"$150,000",new-england-patriots,"$25,000",2016
"$825,000","$1,200,000 ",0.75,"$250,000",Nate Ebner,-,-,FS,-,"$250,000",active,-,new-england-patriots,"$125,000",2016
"$800,000","$1,087,500 ",0.68,"$87,500",Dion Lewis,-,-,RB,-,"$87,500",active,"$200,000",new-england-patriots,-,2016
"$700,000","$1,087,500 ",0.68,"$112,500",LaAdrian Waddle,-,"$125,000",RT,-,"$112,500",active,"$125,000",new-england-patriots,"$25,000",2016
"$760,000","$1,025,000 ",0.64,"$75,000",LeGarrette Blount,-,"$50,000",RB,-,"$75,000",active,"$100,000",new-england-patriots,"$40,000",2016
"$686,718","$950,154 ",0.60,-,Jimmy Garoppolo,-,-,QB,-,-,active,"$213,436",new-england-patriots,"$50,000",2016
"$603,707","$843,534 ",0.53,-,Jordan Richards,-,-,SS,-,-,active,"$239,827",new-england-patriots,-,2016
"$675,000","$750,000 ",0.47,-,James Develin,-,-,FB,-,-,active,"$50,000",new-england-patriots,"$25,000",2016
"$450,000","$728,491 ",0.46,-,Cyrus Jones,-,-,CB,-,-,active,"$278,491",new-england-patriots,-,2016
"$600,000","$699,272 ",0.44,-,James White,-,-,RB,-,-,active,"$99,272",new-england-patriots,-,2016
"$675,000","$675,000 ",0.42,-,Barkevious Mingo,-,-,OLB,-,-,active,-,new-england-patriots,-,2016
"$525,000","$664,733 ",0.42,-,Trey Flowers,-,-,DE,-,-,active,"$139,733",new-england-patriots,-,2016
"$656,811","$656,811 ",0.41,-,Eric Rowe,-,-,CB,-,-,active,-,new-england-patriots,-,2016
"$450,000","$643,357 ",0.40,-,Joe Thuney,-,-,G,-,-,active,"$193,357",new-england-patriots,-,2016
"$525,000","$635,881 ",0.40,-,Shaq Mason,-,-,G,-,-,active,"$110,881",new-england-patriots,-,2016
"$450,000","$611,355 ",0.38,-,Vincent Valentine,-,-,DT,-,-,active,"$161,355",new-england-patriots,-,2016
"$600,000","$600,000 ",0.38,-,Malcolm Butler,-,-,CB,-,-,active,-,new-england-patriots,-,2016
"$600,000","$600,000 ",0.38,-,Cameron Fleming,-,-,T,-,-,active,-,new-england-patriots,-,2016
"$450,000","$594,498 ",0.37,-,Malcolm Mitchell,-,-,WR,-,-,active,"$144,498",new-england-patriots,-,2016
"$525,000","$587,500 ",0.37,"$37,500",Joe Cardona,-,-,LS,-,"$37,500",active,"$25,000",new-england-patriots,-,2016
"$360,524","$530,675 ",0.33,-,Jacoby Brissett,-,-,QB,-,-,active,"$170,151",new-england-patriots,-,2016
"$525,000","$530,000 ",0.33,-,David Andrews,-,-,C,-,-,active,"$5,000",new-england-patriots,-,2016
"$525,000","$525,000 ",0.33,-,Justin Coleman,-,-,CB,-,-,active,-,new-england-patriots,-,2016
"$525,000","$525,000 ",0.33,-,Brandon King,-,-,FS,-,-,active,-,new-england-patriots,-,2016
"$450,000","$475,089 ",0.30,-,Ted Karras,-,-,G,-,-,active,"$25,089",new-england-patriots,-,2016
"$450,000","$475,089 ",0.30,-,Elandon Roberts,-,-,ILB,-,-,active,"$25,089",new-england-patriots,-,2016
"$450,000","$453,333 ",0.28,-,Jonathan Jones,-,-,CB,-,-,active,"$3,333",new-england-patriots,-,2016
"$446,370","$446,370 ",0.28,-,Kyle Van Noy,-,-,ILB,-,-,active,-,new-england-patriots,-,2016
"$370,588","$370,588 ",0.23,-,Geno Grissom,-,-,DE,-,-,active,-,new-england-patriots,-,2016
"$238,230","$238,230 ",0.15,-,Matt Lengel,-,-,TE,-,-,active,-,new-england-patriots,-,2016
"$132,350","$132,350 ",0.08,-,D.J. Foster,-,-,WR,-,-,active,-,new-england-patriots,-,2016
"$2,250,000","$6,618,750 ",4.15,"$468,750",Rob Gronkowski,"$2,000,000",-,TE,-,"$468,750",injured_reserve,"$1,650,000",new-england-patriots,"$250,000",2016
"$740,000","$1,917,073 ",1.20,"$262,500",Jonathan Freeny,-,"$200,000",OLB,-,"$262,500",injured_reserve,"$683,333",new-england-patriots,"$31,240",2016
"$555,882","$555,882 ",0.35,-,Greg Scruggs,-,-,DE,-,-,injured_reserve,-,new-england-patriots,-,2016
-,"$4,400,000 ",2.76,-,Jerod Mayo,"$2,400,000",-,ILB,-,-,dead_cap,"$2,000,000",new-england-patriots,-,2016
"$483,959","$2,299,795 ",1.44,-,Dominique Easley,-,-,DT,-,-,dead_cap,"$1,815,836",new-england-patriots,-,2016
"$158,823","$1,872,778 ",1.17,"$1,713,955",Jonathan Cooper,-,-,G,-,"$1,713,955",dead_cap,-,new-england-patriots,-,2016
"$900,000","$1,287,500 ",0.81,"$187,500",Clay Harbor,-,-,TE,-,"$187,500",dead_cap,"$200,000",new-england-patriots,-,2016
-,"$1,000,000 ",0.63,-,Scott Chandler,-,-,TE,-,-,dead_cap,"$1,000,000",new-england-patriots,-,2016
-,"$1,000,000 ",0.63,-,Brandon LaFell,-,-,WR,-,-,dead_cap,"$1,000,000",new-england-patriots,-,2016
"$431,936","$710,754 ",0.45,-,Jamie Collins,-,-,OLB,-,-,dead_cap,"$278,818",new-england-patriots,-,2016
-,"$350,000 ",0.22,-,Terrance Knighton,-,-,DT,-,-,dead_cap,"$250,000",new-england-patriots,"$100,000",2016
"$332,570","$332,570 ",0.21,-,Woodrow Hamilton,-,-,DT,-,-,dead_cap,-,new-england-patriots,-,2016
"$317,640","$317,640 ",0.20,-,D.J. Foster,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2016
"$220,000","$300,000 ",0.19,-,Donald Brown,-,-,RB,-,-,dead_cap,"$80,000",new-england-patriots,-,2016
-,"$250,000 ",0.16,-,Josh Kline,-,-,G,-,-,dead_cap,"$250,000",new-england-patriots,-,2016
-,"$218,340 ",0.14,-,Aaron Dobson,-,-,WR,-,-,dead_cap,"$218,340",new-england-patriots,-,2016
"$185,294","$213,307 ",0.13,-,A.J. Derby,-,-,TE,-,-,dead_cap,"$28,013",new-england-patriots,-,2016
"$50,000","$205,488 ",0.13,-,Geno Grissom,-,-,DE,-,-,dead_cap,"$145,488",new-england-patriots,"$10,000",2016
-,"$200,000 ",0.13,-,Keshawn Martin,-,-,WR,-,-,dead_cap,"$200,000",new-england-patriots,-,2016
"$174,410","$174,410 ",0.11,-,Anthony Johnson,-,-,DE,-,-,dead_cap,-,new-england-patriots,-,2016
"$170,000","$170,000 ",0.11,-,Chris Barker,-,-,G,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$150,292 ",0.09,-,Cameron Fleming,-,-,T,-,-,dead_cap,"$150,292",new-england-patriots,-,2016
"$144,000","$144,000 ",0.09,-,Trevor Bates,-,-,ILB,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$140,000 ",0.09,-,Markus Kuhn,-,-,DT,-,-,dead_cap,"$140,000",new-england-patriots,-,2016
"$117,300","$138,653 ",0.09,-,Devin Lucien,-,-,WR,-,-,dead_cap,"$21,353",new-england-patriots,-,2016
"$123,529","$123,529 ",0.08,-,Darius Kilgo,-,-,DT,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$119,250 ",0.07,-,Bryan Stork,-,-,C,-,-,dead_cap,"$119,250",new-england-patriots,-,2016
"$110,400","$110,400 ",0.07,-,DeAndre White,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2016
"$108,140","$108,140 ",0.07,-,Tyler Gaffney,-,-,RB,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$107,919 ",0.07,-,Matthew Wells,-,-,LB,-,-,dead_cap,"$107,919",new-england-patriots,-,2016
"$82,800","$82,800 ",0.05,-,Chase Farris,-,-,T,-,-,dead_cap,-,new-england-patriots,-,2016
"$82,800","$82,800 ",0.05,-,Glenn Gronkowski,-,-,FB,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$80,000 ",0.05,-,Nate Washington,-,-,WR,-,-,dead_cap,"$60,000",new-england-patriots,"$20,000",2016
"$80,000","$80,000 ",0.05,-,Bishop Sankey,-,-,RB,-,-,dead_cap,-,new-england-patriots,-,2016
"$75,900","$75,900 ",0.05,-,Jamil Douglas,-,-,C,-,-,dead_cap,-,new-england-patriots,-,2016
"$62,100","$62,100 ",0.04,-,Trevor Reilly,-,-,OLB,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$60,000 ",0.04,-,Frank Kearse,-,-,DE,-,-,dead_cap,"$30,000",new-england-patriots,"$30,000",2016
-,"$55,000 ",0.03,-,E.J. Biggers,-,-,CB,-,-,dead_cap,"$25,000",new-england-patriots,"$30,000",2016
-,"$51,100 ",0.03,-,Zach Moore,-,-,DE,-,-,dead_cap,"$51,100",new-england-patriots,-,2016
"$48,300","$48,300 ",0.03,-,Vinnie Sunseri,-,-,SS,-,-,dead_cap,-,new-england-patriots,-,2016
"$44,705","$44,705 ",0.03,-,John Hughes,-,-,DE,-,-,dead_cap,-,new-england-patriots,-,2016
"$39,705","$39,705 ",0.02,-,Griff Whalen,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$39,585 ",0.02,-,Xzavier Dickson,-,-,OLB,-,-,dead_cap,"$39,585",new-england-patriots,-,2016
-,"$32,500 ",0.02,-,Travaris Cadet,-,-,RB,-,-,dead_cap,"$32,500",new-england-patriots,-,2016
"$27,600","$27,600 ",0.02,-,Shamiel Gary,-,-,S,-,-,dead_cap,-,new-england-patriots,-,2016
"$27,600","$27,600 ",0.02,-,Quentin Gause,-,-,ILB,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$25,089 ",0.02,-,Kamu Grugier-Hill,-,-,OLB,-,-,dead_cap,"$25,089",new-england-patriots,-,2016
-,"$25,000 ",0.02,-,Ramon Humber,-,-,OLB,-,-,dead_cap,"$25,000",new-england-patriots,-,2016
"$20,700","$20,700 ",0.01,-,Ian Silberman,-,-,G,-,-,dead_cap,-,new-england-patriots,-,2016
"$13,800","$13,800 ",0.01,-,Clay DeBord,-,-,T,-,-,dead_cap,-,new-england-patriots,-,2016
"$13,800","$13,800 ",0.01,-,Devin Street,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$13,556 ",0.01,-,Darryl Roberts,-,-,CB,-,-,dead_cap,"$13,556",new-england-patriots,-,2016
"$7,500","$10,833 ",0.01,-,V'Angelo Bentley,-,-,CB,-,-,dead_cap,"$3,333",new-england-patriots,-,2016
"$7,500","$10,833 ",0.01,-,Crevon LeBlanc,-,-,CB,-,-,dead_cap,"$3,333",new-england-patriots,-,2016
-,"$10,000 ",0.01,-,Chris Harper,-,-,WR,-,-,dead_cap,"$10,000",new-england-patriots,-,2016
"$10,000","$10,000 ",0.01,-,C.J. Johnson,-,-,DT,-,-,dead_cap,-,new-england-patriots,-,2016
"$6,900","$6,900 ",0.00,-,Kennard Backman,-,-,TE,-,-,dead_cap,-,new-england-patriots,-,2016
"$6,900","$6,900 ",0.00,-,Shaquelle Evans,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2016
"$6,900","$6,900 ",0.00,-,Mike Hilton,-,-,CB,-,-,dead_cap,-,new-england-patriots,-,2016
"$6,900","$6,900 ",0.00,-,Rufus Johnson,-,-,OLB,-,-,dead_cap,-,new-england-patriots,-,2016
"$6,900","$6,900 ",0.00,-,Austin Traylor,-,-,TE,-,-,dead_cap,-,new-england-patriots,-,2016
-,"$3,334 ",0.00,-,Jimmy Jean,-,-,CB,-,-,dead_cap,"$3,334",new-england-patriots,-,2016
-,"$2,000 ",0.00,-,Brandon King,-,-,FS,-,-,dead_cap,"$2,000",new-england-patriots,-,2016
-,"$1,667 ",0.00,-,Vince Taylor,-,-,DT,-,-,dead_cap,"$1,667",new-england-patriots,-,2016
"$1,000,000","$14,000,000 ",8.36,-,Tom Brady,-,-,QB,-,-,active,"$13,000,000",new-england-patriots,-,2017
"$6,500,000","$11,166,418 ",6.66,"$468,750",Nate Solder,-,-,LT,-,"$468,750",active,"$4,166,668",new-england-patriots,"$31,000",2017
"$6,500,000","$10,935,000 ",6.53,"$500,000",Devin McCourty,-,-,FS,"$935,000","$500,000",active,"$3,000,000",new-england-patriots,-,2017
"$4,500,000","$8,568,750 ",5.11,"$468,750",Stephon Gilmore,-,-,CB,-,"$468,750",active,"$3,600,000",new-england-patriots,-,2017
"$4,000,000","$6,500,000 ",3.88,"$250,000",Rob Gronkowski,"$2,000,000",-,TE,-,"$250,000",active,-,new-england-patriots,"$250,000",2017
"$2,500,000","$6,200,000 ",3.70,"$400,000",Patrick Chung,-,"$1,700,000",SS,-,"$400,000",active,"$1,600,000",new-england-patriots,-,2017
"$2,500,000","$4,937,500 ",2.95,"$2,437,500",Dwayne Allen,-,-,TE,-,"$2,437,500",active,-,new-england-patriots,-,2017
"$1,700,000","$4,625,000 ",2.76,"$650,000",Alan Branch,-,"$1,275,000",DT,-,"$650,000",active,"$1,000,000",new-england-patriots,-,2017
"$2,700,000","$4,500,000 ",2.69,"$200,000",Stephen Gostkowski,-,-,K,-,"$200,000",active,"$1,500,000",new-england-patriots,"$100,000",2017
"$1,500,000","$3,968,750 ",2.37,"$2,468,750",Mike Gillislee,-,-,RB,-,"$2,468,750",active,-,new-england-patriots,-,2017
"$3,910,000","$3,910,000 ",2.33,-,Malcolm Butler,-,-,CB,-,-,active,-,new-england-patriots,-,2017
"$1,500,000","$3,500,000 ",2.09,"$750,000",Duron Harmon,-,-,SS,-,"$750,000",active,"$1,250,000",new-england-patriots,-,2017
"$1,800,000","$3,150,000 ",1.88,"$250,000",Rex Burkhead,-,-,RB,-,"$250,000",active,"$1,100,000",new-england-patriots,-,2017
"$1,250,000","$3,041,668 ",1.82,"$225,000",Danny Amendola,-,-,WR,-,"$225,000",active,"$1,516,668",new-england-patriots,"$50,000",2017
"$2,500,000","$2,968,750 ",1.77,"$468,750",Chris Hogan,-,-,WR,-,"$468,750",active,-,new-england-patriots,-,2017
"$1,000,000","$2,843,750 ",1.70,"$468,750",David Harris,-,"$750,000",ILB,-,"$468,750",active,"$625,000",new-england-patriots,-,2017
"$900,000","$2,600,000 ",1.55,"$500,000",Lawrence Guy,-,-,DE,-,"$500,000",active,"$1,000,000",new-england-patriots,"$200,000",2017
"$990,741","$2,282,407 ",1.36,"$100,000",Kyle Van Noy,-,-,ILB,-,"$100,000",active,"$1,166,666",new-england-patriots,"$25,000",2017
"$1,127,112","$2,076,335 ",1.24,-,Malcom Brown,-,-,DT,-,-,active,"$949,223",new-england-patriots,-,2017
"$1,200,000","$1,900,000 ",1.13,"$200,000",Ryan Allen,-,-,P,-,"$200,000",active,"$500,000",new-england-patriots,-,2017
"$1,797,000","$1,797,000 ",1.07,-,Cameron Fleming,-,-,T,-,-,active,-,new-england-patriots,-,2017
"$690,000","$1,789,272 ",1.07,-,James White,-,-,RB,-,-,active,"$1,099,272",new-england-patriots,-,2017
"$900,000","$1,643,750 ",0.98,"$243,750",Matthew Slater,-,"$200,000",WR,-,"$243,750",active,"$300,000",new-england-patriots,-,2017
"$781,599","$1,563,198 ",0.93,"$781,599",Brandin Cooks,-,-,WR,-,"$781,599",active,-,new-england-patriots,-,2017
"$1,200,000","$1,487,500 ",0.89,"$87,500",Dion Lewis,-,-,RB,-,"$87,500",active,"$200,000",new-england-patriots,-,2017
"$800,000","$1,375,000 ",0.82,"$200,000",James Develin,-,"$200,000",FB,-,"$200,000",active,"$150,000",new-england-patriots,"$25,000",2017
"$615,000","$1,320,000 ",0.79,"$300,000",David Andrews,-,-,C,-,"$300,000",active,"$405,000",new-england-patriots,-,2017
"$1,300,000","$1,300,000 ",0.78,-,Johnson Bademosi,-,-,CB,-,-,active,-,new-england-patriots,-,2017
"$1,174,583","$1,174,583 ",0.70,-,Phillip Dorsett,-,-,WR,-,-,active,-,new-england-patriots,-,2017
"$800,000","$1,125,000 ",0.67,"$175,000",LaAdrian Waddle,-,-,RT,-,"$175,000",active,"$125,000",new-england-patriots,"$25,000",2017
"$772,413","$1,012,240 ",0.60,-,Jordan Richards,-,-,SS,-,-,active,"$239,827",new-england-patriots,-,2017
"$878,623","$878,623 ",0.52,-,Eric Rowe,-,-,CB,-,-,active,-,new-england-patriots,-,2017
"$540,000","$768,357 ",0.46,-,Joe Thuney,-,-,G,-,-,active,"$193,357",new-england-patriots,"$35,000",2017
"$615,000","$754,733 ",0.45,-,Trey Flowers,-,-,DE,-,-,active,"$139,733",new-england-patriots,-,2017
"$615,000","$725,881 ",0.43,-,Shaq Mason,-,-,G,-,-,active,"$110,881",new-england-patriots,-,2017
"$690,000","$690,000 ",0.41,-,Marquis Flowers,-,-,OLB,-,-,active,-,new-england-patriots,-,2017
"$615,000","$685,000 ",0.41,"$45,000",Joe Cardona,-,-,LS,-,"$45,000",active,"$25,000",new-england-patriots,-,2017
"$775,000","$615,000 ",0.37,-,Brandon Bolden,-,-,RB,-,-,active,-,new-england-patriots,-,2017
"$615,000","$615,000 ",0.37,-,Brandon King,-,-,FS,-,-,active,-,new-england-patriots,-,2017
"$465,000","$610,140 ",0.36,-,Deatrich Wise,-,-,DE,-,-,active,"$145,140",new-england-patriots,-,2017
"$540,000","$565,089 ",0.34,-,Elandon Roberts,-,-,ILB,-,-,active,"$25,089",new-england-patriots,-,2017
"$540,000","$540,000 ",0.32,-,Ted Karras,-,-,G,-,-,active,-,new-england-patriots,-,2017
"$476,471","$476,470 ",0.28,-,Brian Hoyer,-,-,QB,-,-,active,-,new-england-patriots,-,2017
"$465,000","$468,333 ",0.28,-,Jacob Hollister,-,-,TE,-,-,active,"$3,333",new-england-patriots,-,2017
"$465,000","$467,000 ",0.28,-,Cole Croston,-,-,T,-,-,active,"$2,000",new-england-patriots,-,2017
"$465,000","$466,666 ",0.28,-,Adam Butler,-,-,DT,-,-,active,"$1,666",new-england-patriots,-,2017
"$180,882","$180,882 ",0.11,-,Geno Grissom,-,-,DE,-,-,active,-,new-england-patriots,-,2017
"$164,118","$164,118 ",0.10,-,Eric Lee,-,-,DE,-,-,active,-,new-england-patriots,-,2017
"$158,824","$158,823 ",0.09,-,Kenny Britt,-,-,WR,-,-,active,-,new-england-patriots,-,2017
"$158,824","$158,823 ",0.09,-,Nicholas Grigsby,-,-,ILB,-,-,active,-,new-england-patriots,-,2017
"$158,824","$158,823 ",0.09,-,Ricky Jean Francois,-,-,DT,-,-,active,-,new-england-patriots,-,2017
"$58,824","$58,823 ",0.04,-,James Harrison,-,-,OLB,-,-,active,-,new-england-patriots,-,2017
"$3,000,000","$7,416,666 ",4.43,"$750,000",Julian Edelman,-,"$500,000",WR,-,"$750,000",injured_reserve,"$2,916,666",new-england-patriots,"$250,000",2017
"$1,250,000","$5,335,931 ",3.18,"$710,931",Dont'a Hightower,-,"$875,000",OLB,-,"$710,931",injured_reserve,"$2,500,000",new-england-patriots,-,2017
"$1,350,000","$3,368,750 ",2.01,"$468,750",Marcus Cannon,-,"$100,000",RT,-,"$468,750",injured_reserve,"$1,400,000",new-england-patriots,"$50,000",2017
"$1,900,000","$3,195,833 ",1.91,"$262,500",Shea McClellin,-,-,OLB,-,"$262,500",injured_reserve,"$833,333",new-england-patriots,"$200,000",2017
"$825,000","$1,200,000 ",0.72,"$125,000",Nate Ebner,-,-,FS,-,"$125,000",injured_reserve,-,new-england-patriots,"$250,000",2017
"$632,123","$910,614 ",0.54,-,Cyrus Jones,-,-,CB,-,-,injured_reserve,"$278,491",new-england-patriots,-,2017
"$476,471","$738,971 ",0.44,"$262,500",Martellus Bennett,-,-,TE,-,"$262,500",injured_reserve,-,new-england-patriots,-,2017
"$383,824","$560,179 ",0.33,-,Vincent Valentine,-,-,DT,-,-,injured_reserve,"$161,355",new-england-patriots,"$15,000",2017
"$348,000","$548,724 ",0.33,-,Derek Rivers,-,-,OLB,-,-,injured_reserve,"$200,724",new-england-patriots,-,2017
"$540,000","$543,333 ",0.32,-,Jonathan Jones,-,-,CB,-,-,injured_reserve,"$3,333",new-england-patriots,-,2017
"$363,000","$507,498 ",0.30,-,Malcolm Mitchell,-,-,WR,-,-,injured_reserve,"$144,498",new-england-patriots,-,2017
"$348,000","$348,000 ",0.21,-,Caleb Kidder,-,-,DE,-,-,injured_reserve,-,new-england-patriots,-,2017
"$348,000","$544,538 ",0.32,-,Antonio Garcia,-,-,T,-,-,non_fb_injury,"$196,538",new-england-patriots,-,2017
"$396,171","$401,170 ",0.24,-,Harvey Langi,-,-,ILB,-,-,non_fb_injury,"$5,000",new-england-patriots,-,2017
"$348,000","$348,000 ",0.21,-,Keionta Davis,-,-,DE,-,-,non_fb_injury,-,new-england-patriots,-,2017
"$348,000","$348,000 ",0.21,-,Andrew Jelks,-,-,T,-,-,non_fb_injury,-,new-england-patriots,-,2017
"$7,200","$7,200 ",0.00,-,Bernard Reedy,-,-,WR,-,-,practice_squad,-,new-england-patriots,-,2017
-,"$1,050,000 ",0.63,-,Rob Ninkovich,-,-,OLB,-,-,dead_cap,"$950,000",new-england-patriots,"$100,000",2017
"$45,588","$718,921 ",0.43,"$240,000",Jonathan Freeny,-,-,OLB,-,"$240,000",dead_cap,"$433,333",new-england-patriots,-,2017
"$385,919","$674,354 ",0.40,-,Jimmy Garoppolo,-,-,QB,-,-,dead_cap,"$213,436",new-england-patriots,"$75,000",2017
"$347,188","$648,163 ",0.39,-,Geno Grissom,-,-,DE,-,-,dead_cap,"$290,976",new-england-patriots,"$10,000",2017
"$446,468","$446,468 ",0.27,-,Cassius Marsh,-,-,OLB,-,-,dead_cap,-,new-england-patriots,-,2017
"$339,984","$339,984 ",0.20,-,Trevor Reilly,-,-,OLB,-,-,dead_cap,-,new-england-patriots,-,2017
-,"$261,870 ",0.16,-,Tre' Jackson,-,-,G,-,-,dead_cap,"$261,870",new-england-patriots,-,2017
-,"$250,000 ",0.15,-,Josh Kline,-,-,G,-,-,dead_cap,"$250,000",new-england-patriots,-,2017
-,"$200,000 ",0.12,-,Clay Harbor,-,-,TE,-,-,dead_cap,"$200,000",new-england-patriots,-,2017
-,"$200,000 ",0.12,-,Keshawn Martin,-,-,WR,-,-,dead_cap,"$200,000",new-england-patriots,-,2017
-,"$195,151 ",0.12,-,Jacoby Brissett,-,-,QB,-,-,dead_cap,"$170,151",new-england-patriots,"$25,000",2017
"$158,824","$158,823 ",0.09,-,Ricky Jean Francois,-,-,DT,-,-,dead_cap,-,new-england-patriots,-,2017
"$132,400","$135,733 ",0.08,-,Cody Hollister,-,-,WR,-,-,dead_cap,"$3,333",new-england-patriots,-,2017
"$127,400","$128,233 ",0.08,-,David Jones,-,-,CB,-,-,dead_cap,$833,new-england-patriots,-,2017
"$122,400","$122,400 ",0.07,-,James Ferentz,-,-,C,-,-,dead_cap,-,new-england-patriots,-,2017
"$122,400","$122,400 ",0.07,-,Damarius Travis,-,-,CB,-,-,dead_cap,-,new-england-patriots,-,2017
-,"$119,250 ",0.07,-,Bryan Stork,-,-,C,-,-,dead_cap,"$119,250",new-england-patriots,-,2017
"$115,200","$115,200 ",0.07,-,Ryan Lewis,-,-,CB,-,-,dead_cap,-,new-england-patriots,-,2017
"$115,200","$115,200 ",0.07,-,Jomal Wiltz,-,-,CB,-,-,dead_cap,-,new-england-patriots,-,2017
"$100,800","$100,800 ",0.06,-,Riley McCarron,-,-,WR,-,-,dead_cap,-,new-england-patriots,-,2017
-,"$100,000 ",0.06,-,Kony Ealy,-,-,DE,-,-,dead_cap,-,new-england-patriots,"$100,000",2017
"$95,295","$95,295 ",0.06,-,Matt Lengel,-,-,TE,-,-,dead_cap,-,new-england-patriots,-,2017
