index,base_salary,bonus_total,name,position,roster_status,team,total_money,year
7397,13200,0,Justin Worley,QB,dead_cap,chicago-bears,13200,2015
7398,6600,0,Toby Johnson,DT,dead_cap,chicago-bears,6600,2015
7399,6600,0,Ryan Seymour,G,dead_cap,chicago-bears,6600,2015
7400,0,5334,Ryan Groy,G,dead_cap,chicago-bears,5334,2015
7401,0,3333,Shane Carden,QB,dead_cap,chicago-bears,3333,2015
7402,0,2334,Lee Pegues,DT,dead_cap,chicago-bears,2334,2015
7403,0,2000,Jordan Lynch,RB,dead_cap,chicago-bears,2000,2015
7404,0,1666,Qumain Black,CB,dead_cap,chicago-bears,1666,2015
7405,0,1666,Chad Hamilton,T,dead_cap,chicago-bears,1666,2015
7406,0,1666,Levi Norwood,WR,dead_cap,chicago-bears,1666,2015
7407,0,1666,Michael Ola,T,dead_cap,chicago-bears,1666,2015
7408,0,1666,Olsen Pierre,DT,dead_cap,chicago-bears,1666,2015
7409,0,1500,Cameron Jefferson,T,dead_cap,chicago-bears,1500,2015
7410,0,1500,Rick Lovato,LS,dead_cap,chicago-bears,1500,2015
7411,0,1500,Brian Vogler,TE,dead_cap,chicago-bears,1500,2015
7412,0,1168,Michael Ford,RB,dead_cap,chicago-bears,1168,2015
7413,0,1000,James Dunbar,RT,dead_cap,chicago-bears,1000,2015
7414,0,1000,DeDe Lattimore,ILB,dead_cap,chicago-bears,1000,2015
7415,0,667,Cody Booth,TE,dead_cap,chicago-bears,667,2015
7416,0,500,Jerimiah Detmer,K,dead_cap,chicago-bears,500,2015
7417,0,500,Tana Patrick,OLB,dead_cap,chicago-bears,500,2015
7418,11163940,0,Alshon Jeffery,WR,active,chicago-bears,11163940,2016
7419,7000000,675000,Pernell McPhee,OLB,active,chicago-bears,7675000,2016
7420,3000000,2818750,Bobby Massie,RT,active,chicago-bears,5818750,2016
7421,4750000,666666,Josh Sitton,G,active,chicago-bears,5416666,2016
7422,800000,3916668,Willie Young,OLB,active,chicago-bears,4716668,2016
7423,1000000,3500000,Akiem Hicks,DE,active,chicago-bears,4500000,2016
7424,1750000,2118750,Tracy Porter,CB,active,chicago-bears,3868750,2016
7425,764706,3000000,Jerrell Freeman,ILB,active,chicago-bears,3764706,2016
7426,450000,2419611,Leonard Floyd,OLB,active,chicago-bears,2869611,2016
7427,1050000,562500,Ted Larsen,G,active,chicago-bears,1612500,2016
7428,800000,600000,Sherrick McManis,CB,active,chicago-bears,1400000,2016
7429,760000,350000,Mitch Unrein,DE,active,chicago-bears,1110000,2016
7430,450000,318103,Cody Whitehair,G,active,chicago-bears,768103,2016
7431,760000,0,Logan Paulsen,TE,active,chicago-bears,760000,2016
7432,600000,110845,Ka'Deem Carey,RB,active,chicago-bears,710845,2016
7433,675000,25947,Cornelius Washington,DE,active,chicago-bears,700947,2016
7434,760000,80000,Sam Acho,OLB,active,chicago-bears,840000,2016
7435,760000,80000,Chris Prosinski,SS,active,chicago-bears,840000,2016
7436,760000,80000,Deonte Thompson,WR,active,chicago-bears,840000,2016
7437,675000,0,Eric Kush,G,active,chicago-bears,675000,2016
7438,525000,135906,Jeremy Langford,RB,active,chicago-bears,660906,2016
7439,450000,206630,Jonathan Bullard,DE,active,chicago-bears,656630,2016
7440,600000,26327,Pat O'Donnell,P,active,chicago-bears,626327,2016
7441,600000,11628,Charles Leno,LT,active,chicago-bears,611628,2016
7442,600000,2334,Christian Jones,ILB,active,chicago-bears,602334,2016
7443,885000,0,Connor Barth,K,active,chicago-bears,885000,2016
7444,760000,0,Josh Bellamy,WR,active,chicago-bears,760000,2016
7445,595588,0,Matt Barkley,QB,active,chicago-bears,595588,2016
7446,450000,143780,Nick Kwiatkoski,ILB,active,chicago-bears,593780,2016
7447,525000,58070,Adrian Amos,FS,active,chicago-bears,583070,2016
7448,450000,131554,Deon Bush,S,active,chicago-bears,581554,2016
7449,450000,127722,Deiondre' Hall,CB,active,chicago-bears,577722,2016
7450,525000,2000,Cameron Meredith,WR,active,chicago-bears,527000,2016
7451,525000,0,Bryce Callahan,CB,active,chicago-bears,525000,2016
7452,525000,0,Harold Jones-Quartey,SS,active,chicago-bears,525000,2016
7453,525000,0,Patrick Scales,LS,active,chicago-bears,525000,2016
7454,450000,62005,Jordan Howard,RB,active,chicago-bears,512005,2016
7455,450000,35235,DeAndre Houston-Carson,S,active,chicago-bears,485235,2016
7456,450000,0,Crevon LeBlanc,CB,active,chicago-bears,450000,2016
7457,432348,0,John Timu,ILB,active,chicago-bears,432348,2016
7458,370580,0,Ben Braunecker,TE,active,chicago-bears,370580,2016
7459,352941,0,Demontre Hurst,CB,active,chicago-bears,352941,2016
7460,312941,0,C.J. Wilson,DT,active,chicago-bears,312941,2016
7461,308820,0,Daniel Brown,TE,active,chicago-bears,308820,2016
7462,246912,0,Johnthan Banks,CB,active,chicago-bears,246912,2016
7463,211764,0,David Fales,QB,active,chicago-bears,211764,2016
7464,211760,0,Paul Lasike,RB,active,chicago-bears,211760,2016
7465,185294,0,Jonathan Anderson,ILB,active,chicago-bears,185294,2016
7466,132350,0,Daniel Braverman,WR,active,chicago-bears,132350,2016
7467,119117,0,Matt McCants,RT,active,chicago-bears,119117,2016
7468,92647,0,MyCole Pruitt,TE,active,chicago-bears,92647,2016
7469,52940,0,Bralon Addison,WR,active,chicago-bears,52940,2016
7470,30882,0,Josh Shirley,OLB,active,chicago-bears,30882,2016
7471,16000000,1000000,Jay Cutler,QB,injured_reserve,chicago-bears,17000000,2016
7472,4250000,3364054,Kyle Long,G,injured_reserve,chicago-bears,7614054,2016
7473,5950000,1040000,Lamarr Houston,OLB,injured_reserve,chicago-bears,6990000,2016
7474,1500000,4850000,Danny Trevathan,ILB,injured_reserve,chicago-bears,6350000,2016
7475,4500000,0,Eddie Royal,WR,injured_reserve,chicago-bears,4500000,2016
7476,389639,3239329,Kevin White,WR,injured_reserve,chicago-bears,3628968,2016
7477,1500000,1468750,Zach Miller,TE,injured_reserve,chicago-bears,2968750,2016
7478,1300637,1341273,Kyle Fuller,CB,injured_reserve,chicago-bears,2641910,2016
7479,1500000,500000,Brian Hoyer,QB,injured_reserve,chicago-bears,2000000,2016
7480,1671000,11787,Marquess Wilson,WR,injured_reserve,chicago-bears,1682787,2016
7481,693469,598875,Eddie Goldman,DT,injured_reserve,chicago-bears,1292344,2016
7482,793928,308570,Ego Ferguson,DT,injured_reserve,chicago-bears,1102498,2016
7483,575000,190480,Hroniss Grasu,C,injured_reserve,chicago-bears,765480,2016
7484,615000,146517,Will Sutton,DT,injured_reserve,chicago-bears,761517,2016
7485,675000,0,Nick Becton,LT,injured_reserve,chicago-bears,675000,2016
7486,760000,0,Mike Adams,LT,injured_reserve,chicago-bears,760000,2016
7487,428000,0,Brandon Boykin,CB,injured_reserve,chicago-bears,428000,2016
7488,333000,0,Danny Mason,OLB,injured_reserve,chicago-bears,333000,2016
7489,333000,0,Connor Shaw,QB,injured_reserve,chicago-bears,333000,2016
7490,0,4400000,Jermon Bushrod,G,dead_cap,chicago-bears,4400000,2016
7491,0,1500000,Tim Jennings,CB,dead_cap,chicago-bears,1500000,2016
7492,0,1125000,Martellus Bennett,TE,dead_cap,chicago-bears,1125000,2016
7493,0,1100000,Robbie Gould,K,dead_cap,chicago-bears,1100000,2016
7494,0,835000,Matt Slauson,G,dead_cap,chicago-bears,835000,2016
7495,0,311509,Jon Bostic,ILB,dead_cap,chicago-bears,311509,2016
7496,285174,3334,Jacoby Glenn,CB,dead_cap,chicago-bears,288508,2016
7497,277589,0,Lamin Barrow,ILB,dead_cap,chicago-bears,277589,2016
7498,266960,0,DeVante Bausby,CB,dead_cap,chicago-bears,266960,2016
7499,266960,0,Cornelius Edison,C,dead_cap,chicago-bears,266960,2016
7500,0,195750,Brock Vereen,FS,dead_cap,chicago-bears,195750,2016
7501,178823,0,Joique Bell,RB,dead_cap,chicago-bears,178823,2016
7502,147846,3334,Jonathan Anderson,ILB,dead_cap,chicago-bears,151180,2016
7503,140382,0,Paul Lasike,RB,dead_cap,chicago-bears,140382,2016
7504,123070,0,Jimmy Staten,DT,dead_cap,chicago-bears,123070,2016
7505,119118,0,Greg Scruggs,DE,dead_cap,chicago-bears,119118,2016
7506,108140,0,Raheem Mostert,RB,dead_cap,chicago-bears,108140,2016
7507,82800,19849,Daniel Braverman,WR,dead_cap,chicago-bears,102649,2016
7508,20000,80000,Amini Silatolu,G,dead_cap,chicago-bears,100000,2016
7509,89700,0,Rory Anderson,TE,dead_cap,chicago-bears,89700,2016
7510,82800,0,Ronald Powell,OLB,dead_cap,chicago-bears,82800,2016
7511,0,80000,Omar Bolden,FS,dead_cap,chicago-bears,80000,2016
7512,0,80000,Marc Mariani,WR,dead_cap,chicago-bears,80000,2016
7513,0,80000,Manuel Ramirez,G,dead_cap,chicago-bears,80000,2016
7514,0,80000,Jacquizz Rodgers,RB,dead_cap,chicago-bears,80000,2016
7515,69000,0,David Cobb,RB,dead_cap,chicago-bears,69000,2016
7516,62894,0,Demontre Hurst,CB,dead_cap,chicago-bears,62894,2016
7517,62100,0,William Poehls,G,dead_cap,chicago-bears,62100,2016
7518,48300,0,Cyril Richardson,G,dead_cap,chicago-bears,48300,2016
7519,41400,0,Dres Anderson,WR,dead_cap,chicago-bears,41400,2016
7520,41400,0,Colin Kelly,RT,dead_cap,chicago-bears,41400,2016
7521,41400,0,Lawrence Okoye,DT,dead_cap,chicago-bears,41400,2016
7522,0,41200,Jordan Mills,RT,dead_cap,chicago-bears,41200,2016
7523,34500,0,Justin Perillo,TE,dead_cap,chicago-bears,34500,2016
7524,0,32841,Tayo Fabuluje,RT,dead_cap,chicago-bears,32841,2016
7525,28800,0,Matt Barkley,QB,dead_cap,chicago-bears,28800,2016
7526,20700,3334,John Timu,ILB,dead_cap,chicago-bears,24034,2016
7527,20700,0,Ben Braunecker,TE,dead_cap,chicago-bears,20700,2016
7528,20700,0,Jason Weaver,LT,dead_cap,chicago-bears,20700,2016
7529,20700,0,Josh Woodrum,QB,dead_cap,chicago-bears,20700,2016
7530,13800,0,Bralon Addison,WR,dead_cap,chicago-bears,13800,2016
7531,13800,0,Marcel Jensen,TE,dead_cap,chicago-bears,13800,2016
7532,13800,0,Josh Shirley,OLB,dead_cap,chicago-bears,13800,2016
7533,6900,0,Laurence Gibson,T,dead_cap,chicago-bears,6900,2016
7534,6900,0,Darius Jennings,WR,dead_cap,chicago-bears,6900,2016
7535,6900,0,Senorise Perry,RB,dead_cap,chicago-bears,6900,2016
7536,6900,0,Rashaad Reynolds,CB,dead_cap,chicago-bears,6900,2016
7537,6900,0,Arturo Uzdavinis,T,dead_cap,chicago-bears,6900,2016
7538,0,6667,Shane Carden,QB,dead_cap,chicago-bears,6667,2016
7539,0,5000,Bryce Callahan,CB,dead_cap,chicago-bears,5000,2016
7540,0,3334,Qumain Black,CB,dead_cap,chicago-bears,3334,2016
7541,0,3334,Chad Hamilton,T,dead_cap,chicago-bears,3334,2016
7542,0,3334,Anthony Jefferson,FS,dead_cap,chicago-bears,3334,2016
7543,0,3334,Levi Norwood,WR,dead_cap,chicago-bears,3334,2016
7544,0,3334,Olsen Pierre,DT,dead_cap,chicago-bears,3334,2016
7545,0,3000,Cameron Jefferson,T,dead_cap,chicago-bears,3000,2016
7546,0,3000,Rick Lovato,LS,dead_cap,chicago-bears,3000,2016
7547,0,3000,Brian Vogler,TE,dead_cap,chicago-bears,3000,2016
7548,0,2507,Joe Sommers,TE,dead_cap,chicago-bears,2507,2016
7549,0,2500,Don Cherry,ILB,dead_cap,chicago-bears,2500,2016
7550,0,2333,Adrian Bellard,T,dead_cap,chicago-bears,2333,2016
7551,0,1667,Michael Ola,T,dead_cap,chicago-bears,1667,2016
7552,0,1000,Jerimiah Detmer,K,dead_cap,chicago-bears,1000,2016
7553,0,1000,Derek Keaton,WR,dead_cap,chicago-bears,1000,2016
7554,8000000,6000000,Mike Glennon,QB,active,chicago-bears,14000000,2017
7555,7000000,3700000,Akiem Hicks,DE,active,chicago-bears,10700000,2017
7556,3500000,3500000,Prince Amukamara,CB,active,chicago-bears,7000000,2017
7557,4650000,2172916,Josh Sitton,G,active,chicago-bears,6822916,2017
7558,1882353,4850000,Danny Trevathan,ILB,active,chicago-bears,6732353,2017
7559,4200000,1834375,Bobby Massie,RT,active,chicago-bears,6034375,2017
7560,2000000,3333333,Dion Sims,TE,active,chicago-bears,5333333,2017
7561,465000,4813622,Mitchell Trubisky,QB,active,chicago-bears,5278622,2017
7562,3000000,2250000,Markus Wheaton,WR,active,chicago-bears,5250000,2017
7563,1797000,3411628,Charles Leno,LT,active,chicago-bears,5208628,2017
7564,3000000,2000000,Marcus Cooper,CB,active,chicago-bears,5000000,2017
7565,1740955,1341273,Kyle Fuller,CB,active,chicago-bears,3082228,2017
7566,1000000,906250,Mark Sanchez,QB,active,chicago-bears,1906250,2017
7567,1000000,850000,Tom Compton,T,active,chicago-bears,1850000,2017
7568,1250000,593750,Kendall Wright,WR,active,chicago-bears,1843750,2017
7569,1615290,0,Dontrelle Inman,WR,active,chicago-bears,1615290,2017
7570,951938,598875,Eddie Goldman,DT,active,chicago-bears,1550813,2017
7571,1000000,500000,Christian Jones,ILB,active,chicago-bears,1500000,2017
7572,1000000,450000,Sherrick McManis,CB,active,chicago-bears,1450000,2017
7573,465000,609643,Adam Shaheen,TE,active,chicago-bears,1074643,2017
7574,642026,318103,Cody Whitehair,G,active,chicago-bears,960129,2017
7575,687500,190480,Hroniss Grasu,C,active,chicago-bears,877980,2017
7576,599000,206630,Jonathan Bullard,DE,active,chicago-bears,805630,2017
7577,800000,0,John Jenkins,DE,active,chicago-bears,800000,2017
7578,690000,26327,Pat O'Donnell,P,active,chicago-bears,716327,2017
7579,775000,80000,Sam Acho,OLB,active,chicago-bears,855000,2017
7580,775000,80000,Benny Cunningham,RB,active,chicago-bears,855000,2017
7581,690000,0,Andrew DePaola,LS,active,chicago-bears,690000,2017
7582,540000,143780,Nick Kwiatkoski,ILB,active,chicago-bears,683780,2017
7583,615000,58070,Adrian Amos,FS,active,chicago-bears,673070,2017
7584,540000,131554,Deon Bush,S,active,chicago-bears,671554,2017
7585,465000,166449,Eddie Jackson,S,active,chicago-bears,631449,2017
7586,465000,158914,Tarik Cohen,RB,active,chicago-bears,623914,2017
7587,775000,0,Josh Bellamy,WR,active,chicago-bears,775000,2017
7588,775000,0,Bradley Sowell,LT,active,chicago-bears,775000,2017
7589,615000,0,Daniel Brown,TE,active,chicago-bears,615000,2017
7590,615000,0,Michael Burton,FB,active,chicago-bears,615000,2017
7591,615000,0,Bryce Callahan,CB,active,chicago-bears,615000,2017
7592,540000,62005,Jordan Howard,RB,active,chicago-bears,602005,2017
7593,415060,127722,Deiondre' Hall,CB,active,chicago-bears,542782,2017
7594,542647,0,John Timu,ILB,active,chicago-bears,542647,2017
7595,540000,0,Crevon LeBlanc,CB,active,chicago-bears,540000,2017
7596,476471,0,DeAndre Houston-Carson,S,active,chicago-bears,476471,2017
7597,465000,2333,Roy Robertson-Harris,DE,active,chicago-bears,467333,2017
7598,465000,0,Taquan Mizzell,RB,active,chicago-bears,465000,2017
7599,254120,0,Ben Braunecker,TE,active,chicago-bears,254120,2017
7600,235294,0,Mike Nugent,K,active,chicago-bears,235294,2017
7601,264705,0,Lamarr Houston,OLB,active,chicago-bears,264705,2017
7602,144706,0,Howard Jones,OLB,active,chicago-bears,144706,2017
7603,109412,0,Rashaad Coward,DT,active,chicago-bears,109412,2017
7604,109412,0,Cameron Lee,G,active,chicago-bears,109412,2017
7605,72353,0,Jonathan Anderson,ILB,active,chicago-bears,72353,2017
7606,54706,0,Brandon Greene,T,active,chicago-bears,54706,2017
7607,6250000,1750000,Kyle Long,G,injured_reserve,chicago-bears,8000000,2017
7608,6950000,875000,Pernell McPhee,OLB,injured_reserve,chicago-bears,7825000,2017
7609,615000,3902195,Kevin White,WR,injured_reserve,chicago-bears,4517195,2017
7610,3750000,500000,Jerrell Freeman,ILB,injured_reserve,chicago-bears,4250000,2017
7611,2500000,1739583,Quintin Demps,SS,injured_reserve,chicago-bears,4239583,2017
7612,1000000,3100000,Willie Young,OLB,injured_reserve,chicago-bears,4100000,2017
7613,1167403,2419611,Leonard Floyd,OLB,injured_reserve,chicago-bears,3587014,2017
7614,1500000,1125000,Zach Miller,TE,injured_reserve,chicago-bears,2625000,2017
7615,800000,500000,Eric Kush,G,injured_reserve,chicago-bears,1300000,2017
7616,1000000,150000,Mitch Unrein,DE,injured_reserve,chicago-bears,1150000,2017
7617,615000,2000,Cameron Meredith,WR,injured_reserve,chicago-bears,617000,2017
7618,615000,0,Patrick Scales,LS,injured_reserve,chicago-bears,615000,2017
7619,348000,74009,Jordan Morgan,G,injured_reserve,chicago-bears,422009,2017
7620,355588,0,Isaiah Irving,OLB,injured_reserve,chicago-bears,355588,2017
7621,243529,0,Cairo Santos,K,injured_reserve,chicago-bears,243529,2017
7622,7200,0,D.J. Tialavea,TE,practice_squad,chicago-bears,7200,2017
7623,0,2000000,Jay Cutler,QB,dead_cap,chicago-bears,2000000,2017
7624,700000,1040000,Lamarr Houston,OLB,dead_cap,chicago-bears,1740000,2017
7625,1000000,500000,Victor Cruz,WR,dead_cap,chicago-bears,1500000,2017
7626,900000,80000,Connor Barth,K,dead_cap,chicago-bears,980000,2017
7627,900000,0,Kelvin Sheppard,ILB,dead_cap,chicago-bears,900000,2017
7628,0,600000,Robbie Gould,K,dead_cap,chicago-bears,600000,2017
7629,0,600000,Tracy Porter,CB,dead_cap,chicago-bears,600000,2017
7630,441316,0,Tre McBride,WR,dead_cap,chicago-bears,441316,2017
7631,428000,0,Roberto Aguayo,K,dead_cap,chicago-bears,428000,2017
7632,426738,0,Jonathan Anderson,ILB,dead_cap,chicago-bears,426738,2017
7633,0,400000,B.W. Webb,CB,dead_cap,chicago-bears,400000,2017
7634,273529,110845,Ka'Deem Carey,RB,dead_cap,chicago-bears,384374,2017
7635,0,308570,Ego Ferguson,DT,dead_cap,chicago-bears,308570,2017
7636,227941,80000,Deonte Thompson,WR,dead_cap,chicago-bears,307941,2017
7637,227941,80000,Chris Prosinski,SS,dead_cap,chicago-bears,307941,2017
7638,243318,0,Tanner Gentry,WR,dead_cap,chicago-bears,243318,2017
7639,100000,80000,C.J. Wilson,DT,dead_cap,chicago-bears,180000,2017
7640,0,146517,Will Sutton,DT,dead_cap,chicago-bears,146517,2017
7641,0,135907,Jeremy Langford,RB,dead_cap,chicago-bears,135907,2017
7642,108000,0,Brandon Greene,T,dead_cap,chicago-bears,108000,2017
7643,100800,0,Doran Grant,CB,dead_cap,chicago-bears,100800,2017
7644,0,100000,John Jenkins,DE,dead_cap,chicago-bears,100000,2017
7645,93776,0,Howard Jones,OLB,dead_cap,chicago-bears,93776,2017
7646,93600,0,Rashaad Coward,DT,dead_cap,chicago-bears,93600,2017
7647,93600,0,Cameron Lee,G,dead_cap,chicago-bears,93600,2017
7648,0,80000,Johnthan Banks,CB,dead_cap,chicago-bears,80000,2017
7649,79200,0,Mario Alford,WR,dead_cap,chicago-bears,79200,2017
7650,79200,0,Nelson Spruce,WR,dead_cap,chicago-bears,79200,2017
7651,64800,0,Ben Braunecker,TE,dead_cap,chicago-bears,64800,2017
7652,0,61817,Tayo Fabuluje,RT,dead_cap,chicago-bears,61817,2017
7653,0,59548,Daniel Braverman,WR,dead_cap,chicago-bears,59548,2017
7654,50400,0,Colin Thompson,TE,dead_cap,chicago-bears,50400,2017
7655,14400,35235,DeAndre Houston-Carson,S,dead_cap,chicago-bears,49635,2017
7656,45588,0,Rueben Randle,WR,dead_cap,chicago-bears,45588,2017
7657,43200,0,Demarcus Ayers,WR,dead_cap,chicago-bears,43200,2017
7658,36000,0,Darreus Rogers,WR,dead_cap,chicago-bears,36000,2017
7659,28800,0,Isaiah Irving,OLB,dead_cap,chicago-bears,28800,2017
7660,28800,0,Will Pericak,DT,dead_cap,chicago-bears,28800,2017
7661,21900,3333,Dieugot Joseph,T,dead_cap,chicago-bears,25233,2017
7662,21600,0,Caushaud Lyons,DE,dead_cap,chicago-bears,21600,2017
7663,14500,2833,Freddie Stevenson,FB,dead_cap,chicago-bears,17333,2017
7664,7500,7500,Jhajuan Seales,WR,dead_cap,chicago-bears,15000,2017
7665,14400,0,Carl Bradford,OLB,dead_cap,chicago-bears,14400,2017
7666,14400,0,Alex Carter,S,dead_cap,chicago-bears,14400,2017
7667,14400,0,MeKale McKay,WR,dead_cap,chicago-bears,14400,2017
7668,14400,0,Mike Purcell,DT,dead_cap,chicago-bears,14400,2017
7669,14400,0,Jason Thompson,OLB,dead_cap,chicago-bears,14400,2017
7670,14400,0,John Timu,ILB,dead_cap,chicago-bears,14400,2017
7671,7200,0,Josh Rounds,RB,dead_cap,chicago-bears,7200,2017
7672,7200,0,D.J. Tialavea,TE,dead_cap,chicago-bears,7200,2017
7673,0,5014,Joe Sommers,TE,dead_cap,chicago-bears,5014,2017
7674,0,5000,Don Cherry,ILB,dead_cap,chicago-bears,5000,2017
7675,0,4667,Adrian Bellard,T,dead_cap,chicago-bears,4667,2017
7676,0,2000,Derek Keaton,WR,dead_cap,chicago-bears,2000,2017
7677,7000000,6800000,Khalil Mack,OLB,active,chicago-bears,13800000,2018
7678,4000000,7812500,Allen Robinson,WR,active,chicago-bears,11812500,2018
7679,4500000,5100000,Akiem Hicks,DE,active,chicago-bears,9600000,2018
7680,2248158,6600000,Kyle Long,G,active,chicago-bears,8848158,2018
7681,3500000,4000000,Prince Amukamara,CB,active,chicago-bears,7500000,2018
7682,5800000,1350000,Danny Trevathan,ILB,active,chicago-bears,7150000,2018
7683,555000,6043278,Mitchell Trubisky,QB,active,chicago-bears,6598278,2018
7684,1000000,5500000,Kyle Fuller,CB,active,chicago-bears,6500000,2018
7685,2800000,3125000,Trey Burton,TE,active,chicago-bears,5925000,2018
7686,4900000,1000000,Charles Leno,LT,active,chicago-bears,5900000,2018
7687,2500000,3000000,Taylor Gabriel,WR,active,chicago-bears,5500000,2018
7688,2693597,2576463,Kevin White,WR,active,chicago-bears,5270060,2018
7689,4250000,850000,Bobby Massie,RT,active,chicago-bears,5100000,2018
7690,1884806,2419611,Leonard Floyd,OLB,active,chicago-bears,4304417,2018
7691,2000000,2000000,Chase Daniel,QB,active,chicago-bears,4000000,2018
7692,2200000,1706250,Aaron Lynch,DE,active,chicago-bears,3906250,2018
7693,1250000,2562500,Cody Parkey,K,active,chicago-bears,3812500,2018
